Date,3MTBILL,10YT,103SPREAD,BBBYIELD,BBBOASPREAD,SP500,WTI,W875RX1,VIXCLS,RECPROUSM156N,DXY,y_nber,y_oecd,y_agg
1967-03-01,4.26,4.54,0.28,,,90.2,3,3328.4,,,,0,1,1
1967-04-01,3.84,4.59,0.75,,,94.01,3,3329.4,,,,0,1,1
1967-05-01,3.6,4.85,1.25,,,89.08,3,3334.5,,,,0,1,1
1967-06-01,3.54,5.02,1.48,,,90.64,3,3347.6,,,,0,1,1
1967-07-01,4.21,5.16,0.95,,,94.75,3,3362.9,,,,0,1,1
1967-08-01,4.27,5.28,1.01,,,93.64,3.07,3377.4,,,,0,1,1
1967-09-01,4.42,5.3,0.88,,,96.71,3.07,3382.1,,,,0,1,1
1967-10-01,4.56,5.48,0.92,,,93.9,3.07,3383.2,,,,0,0,0
1967-11-01,4.73,5.75,1.02,,,94,3.07,3404.5,,,,0,0,0
1967-12-01,4.97,5.7,0.73,,,96.47,3.07,3413.7,,,,0,0,0
1968-01-01,5,5.53,0.53,,,92.24,3.07,3430.6,,,,0,0,0
1968-02-01,4.98,5.56,0.58,,,89.36,3.07,3458.7,,,,0,0,0
1968-03-01,5.17,5.74,0.57,,,90.2,3.07,3475.6,,,,0,0,0
1968-04-01,5.38,5.64,0.26,,,97.59,3.07,3486.1,,,,0,0,0
1968-05-01,5.66,5.87,0.21,,,98.68,3.07,3507.5,,,,0,0,0
1968-06-01,5.52,5.72,0.2,,,99.58,3.07,3524.5,,,,0,0,0
1968-07-01,5.31,5.5,0.19,,,97.74,3.07,3546,,,,0,0,0
1968-08-01,5.09,5.42,0.33,,,98.86,3.07,3559.3,,,,0,0,0
1968-09-01,5.19,5.46,0.27,,,102.67,3.07,3577.9,,,,0,0,0
1968-10-01,5.35,5.58,0.23,,,103.41,3.07,3583.1,,,,0,0,0
1968-11-01,5.45,5.7,0.25,,,108.37,3.07,3599.5,,,,0,0,0
1968-12-01,5.96,6.03,0.07,,,103.86,3.07,3614.1,,,,0,0,0
1969-01-01,6.14,6.04,-0.1,,,103.01,3.07,3615,,,,0,0,0
1969-02-01,6.12,6.19,0.07,,,98.13,3.07,3630,,,,0,0,0
1969-03-01,6.02,6.3,0.28,,,101.51,3.25,3647.9,,,,0,0,0
1969-04-01,6.11,6.17,0.06,,,103.69,3.35,3657,,,,0,1,1
1969-05-01,6.04,6.32,0.28,,,103.46,3.35,3671.7,,,,0,1,1
1969-06-01,6.44,6.57,0.13,,,97.71,3.35,3686,,,,0,1,1
1969-07-01,7,6.72,-0.28,,,91.83,3.35,3706.2,,,,0,1,1
1969-08-01,6.98,6.69,-0.29,,,95.51,3.35,3729.3,,,,0,1,1
1969-09-01,7.09,7.16,0.07,,,93.12,3.35,3739.3,,,,0,1,1
1969-10-01,7,7.1,0.1,,,97.24,3.35,3744.8,,,,0,1,1
1969-11-01,7.24,7.14,-0.1,,,93.81,3.35,3748.8,,,,0,1,1
1969-12-01,7.82,7.65,-0.17,,,92.06,3.35,3755.4,,,,0,1,1
1970-01-01,7.87,7.79,-0.08,,,85.02,3.35,3761.7,,,,1,1,2
1970-02-01,7.13,7.24,0.11,,,89.5,3.35,3768.4,,,,1,1,2
1970-03-01,6.63,7.07,0.44,,,89.63,3.35,3782.6,,,,1,1,2
1970-04-01,6.51,7.39,0.88,,,81.52,3.35,3760.3,,,,1,1,2
1970-05-01,6.84,7.91,1.07,,,76.55,3.35,3768.2,,,,1,1,2
1970-06-01,6.68,7.84,1.16,,,72.72,3.35,3780.4,,,,1,1,2
1970-07-01,6.45,7.46,1.01,,,78.05,3.31,3800.4,,,,1,1,2
1970-08-01,6.41,7.53,1.12,,,81.52,3.31,3807.9,,,,1,1,2
1970-09-01,6.12,7.39,1.27,,,84.21,3.31,3797.3,,,,1,1,2
1970-10-01,5.91,7.33,1.42,,,83.25,3.31,3775.7,,,,1,1,2
1970-11-01,5.28,6.84,1.56,,,87.2,3.31,3774.2,,,,1,1,2
1970-12-01,4.87,6.39,1.52,,,92,3.56,3783.9,,,,0,0,0
1971-01-01,4.44,6.24,1.8,,,95.84,3.56,3820.4,,,,0,0,0
1971-02-01,3.7,6.11,2.41,,,96.75,3.56,3824.3,,,,0,0,0
1971-03-01,3.38,5.7,2.32,,,100.31,3.56,3834.9,,,,0,0,0
1971-04-01,3.86,5.83,1.97,,,103.86,3.56,3845.5,,,,0,0,0
1971-05-01,4.14,6.39,2.25,,,99.63,3.56,3861.2,,,,0,0,0
1971-06-01,4.75,6.52,1.77,,,99.7,3.56,3862.9,,,,0,0,0
1971-07-01,5.4,6.73,1.33,,,95.6,3.56,3867.8,,,,0,0,0
1971-08-01,4.94,6.58,1.64,,,99.03,3.56,3882.4,,,,0,0,0
1971-09-01,4.69,6.14,1.45,,,98.34,3.56,3899.5,,,,0,0,0
1971-10-01,4.46,5.93,1.47,,,94.09,3.56,3915.4,,,,0,0,0
1971-11-01,4.22,5.81,1.59,,,93.99,3.56,3931.5,,,,0,0,0
1971-12-01,4.01,5.93,1.92,,,101.95,3.56,3955.5,,,,0,0,0
1972-01-01,3.38,5.95,2.57,,,103.94,3.56,3977.9,,,,0,0,0
1972-02-01,3.2,6.08,2.88,,,106.57,3.56,4000.3,,,,0,0,0
1972-03-01,3.73,6.07,2.34,,,107.2,3.56,4026.4,,,,0,0,0
1972-04-01,3.71,6.19,2.48,,,107.67,3.56,4039.4,,,,0,0,0
1972-05-01,3.69,6.13,2.44,,,109.35,3.56,4056.3,,,,0,0,0
1972-06-01,3.91,6.11,2.2,,,107.14,3.56,4068.6,,,,0,0,0
1972-07-01,3.98,6.11,2.13,,,107.39,3.56,4095.1,,,,0,0,0
1972-08-01,4.02,6.21,2.19,,,111.09,3.56,4136.1,,,,0,0,0
1972-09-01,4.66,6.55,1.89,,,110.55,3.56,4155.8,,,,0,0,0
1972-10-01,4.74,6.48,1.74,,,111.58,3.56,4226.3,,,,0,0,0
1972-11-01,4.78,6.28,1.5,,,116.67,3.56,4257.6,,,,0,0,0
1972-12-01,5.07,6.36,1.29,,,118.05,3.56,4282.8,,,,0,0,0
1973-01-01,5.41,6.46,1.05,,,116.03,3.56,4260,,,,0,0,0
1973-02-01,5.6,6.64,1.04,,,111.68,3.56,4276.3,,,,0,0,0
1973-03-01,6.09,6.71,0.62,,,111.52,3.56,4278.1,,,,0,0,0
1973-04-01,6.26,6.67,0.41,,,106.97,3.56,4291,,,,0,0,0
1973-05-01,6.36,6.85,0.49,,,104.95,3.56,4306.7,,,,0,0,0
1973-06-01,7.19,6.9,-0.29,,,104.26,3.56,4323.3,,,,0,1,1
1973-07-01,8.01,7.13,-0.88,,,108.22,3.56,4340.2,,,,0,1,1
1973-08-01,8.67,7.4,-1.27,,,104.25,4.31,4322.8,,,,0,1,1
1973-09-01,8.29,7.09,-1.2,,,108.43,4.31,4349.8,,,,0,1,1
1973-10-01,7.22,6.79,-0.43,,,108.29,4.31,4390,,,,0,1,1
1973-11-01,7.83,6.73,-1.1,,,95.96,4.31,4400.2,,,,0,1,1
1973-12-01,7.45,6.74,-0.71,,,97.55,4.31,4389.8,,,,1,1,2
1974-01-01,7.77,6.99,-0.78,,,96.57,10.11,4337.8,,,,1,1,2
1974-02-01,7.12,6.96,-0.16,,,96.22,10.11,4309.8,,,,1,1,2
1974-03-01,7.96,7.21,-0.75,,,93.98,10.11,4280,,,,1,1,2
1974-04-01,8.33,7.51,-0.82,,,90.31,10.11,4258.9,,,,1,1,2
1974-05-01,8.23,7.58,-0.65,,,87.28,10.11,4261.7,,,,1,1,2
1974-06-01,7.9,7.54,-0.36,,,86,10.11,4259.9,,,,1,1,2
1974-07-01,7.55,7.81,0.26,,,79.31,10.11,4263.2,,,,1,1,2
1974-08-01,8.96,8.04,-0.92,,,72.15,10.11,4257.1,,,,1,1,2
1974-09-01,8.06,8.04,-0.02,,,63.54,10.11,4251.9,,,,1,1,2
1974-10-01,7.46,7.9,0.44,,,73.9,11.16,4261.1,,,,1,1,2
1974-11-01,7.47,7.68,0.21,,,69.97,11.16,4227.7,,,,1,1,2
1974-12-01,7.15,7.43,0.28,,,68.56,11.16,4212.1,,,,1,1,2
1975-01-01,6.26,7.5,1.24,,,76.98,11.16,4199.1,,,,1,1,2
1975-02-01,5.5,7.39,1.89,,,81.59,11.16,4179.8,,,,1,1,2
1975-03-01,5.49,7.73,2.24,,,83.36,11.16,4179.7,,,,1,1,2
1975-04-01,5.61,8.23,2.62,,,87.3,11.16,4174.8,,,,0,1,1
1975-05-01,5.23,8.06,2.83,,,91.15,11.16,4196.9,,,,0,0,0
1975-06-01,5.34,7.86,2.52,,,95.19,11.16,4205.5,,,,0,0,0
1975-07-01,6.13,8.06,1.93,,,88.75,11.16,4203.8,,,,0,0,0
1975-08-01,6.44,8.4,1.96,,,86.88,11.16,4239.3,,,,0,0,0
1975-09-01,6.42,8.43,2.01,,,83.87,11.16,4251.4,,,,0,0,0
1975-10-01,5.96,8.14,2.18,,,89.04,11.16,4269.7,,,,0,0,0
1975-11-01,5.48,8.05,2.57,,,91.24,11.16,4279,,,,0,0,0
1975-12-01,5.44,8,2.56,,,90.19,11.16,4280.8,,,,0,0,0
1976-01-01,4.87,7.74,2.87,,,100.86,11.16,4304.3,,,,0,0,0
1976-02-01,4.88,7.79,2.91,,,99.71,12.03,4332.6,,,,0,0,0
1976-03-01,5,7.73,2.73,,,102.77,12.1,4350,,,,0,0,0
1976-04-01,4.86,7.56,2.7,,,101.64,12.17,4373.4,,,,0,0,0
1976-05-01,5.2,7.9,2.7,,,100.18,12.17,4386.8,,,,0,0,0
1976-06-01,5.41,7.86,2.45,,,104.28,12.17,4389.9,,,,0,0,0
1976-07-01,5.23,7.83,2.6,,,103.44,12.17,4404.9,,,,0,0,0
1976-08-01,5.14,7.77,2.63,,,102.91,12.17,4422,,,,0,0,0
1976-09-01,5.08,7.59,2.51,,,105.24,13.9,4429.1,,,,0,0,0
1976-10-01,4.92,7.41,2.49,,,102.9,13.9,4432.8,,,,0,0,0
1976-11-01,4.75,7.29,2.54,,,102.1,13.9,4469.4,,,,0,0,0
1976-12-01,4.35,6.87,2.52,,,107.46,13.9,4484.5,,,,0,0,0
1977-01-01,4.62,7.21,2.59,,,102.03,13.9,4467.5,,,,0,0,0
1977-02-01,4.67,7.39,2.72,,,99.82,13.9,4483.6,,,,0,0,0
1977-03-01,4.6,7.46,2.86,,,98.42,13.9,4504.6,,,,0,0,0
1977-04-01,4.54,7.37,2.83,,,98.44,13.9,4527.2,,,,0,0,0
1977-05-01,4.96,7.46,2.5,,,96.12,13.9,4551,,,,0,0,0
1977-06-01,5.02,7.28,2.26,,,100.48,13.9,4565.4,,,,0,0,0
1977-07-01,5.19,7.33,2.14,,,98.85,13.9,4582.7,,,,0,0,0
1977-08-01,5.49,7.4,1.91,,,96.77,14.85,4595.6,,,,0,0,0
1977-09-01,5.81,7.34,1.53,,,96.53,14.85,4632.4,,,,0,0,0
1977-10-01,6.16,7.52,1.36,,,92.34,14.85,4685.3,,,,0,0,0
1977-11-01,6.1,7.58,1.48,,,94.83,14.85,4714.6,,,,0,0,0
1977-12-01,6.07,7.69,1.62,,,95.1,14.85,4739.9,,,,0,0,0
1978-01-01,6.44,7.96,1.52,,,89.25,14.85,4721.8,,,,0,0,0
1978-02-01,6.45,8.03,1.58,,,87.04,14.85,4746.7,,,,0,0,0
1978-03-01,6.29,8.04,1.75,,,89.21,14.85,4776.2,,,,0,0,0
1978-04-01,6.29,8.15,1.86,,,96.83,14.85,4814.5,,,,0,0,0
1978-05-01,6.41,8.35,1.94,,,97.24,14.85,4816.3,,,,0,0,0
1978-06-01,6.73,8.46,1.73,,,95.53,14.85,4844.4,,,,0,0,0
1978-07-01,7.01,8.64,1.63,,,100.68,14.85,4855.1,,,,0,0,0
1978-08-01,7.08,8.41,1.33,,,103.29,14.85,4877.3,,,,0,0,0
1978-09-01,7.85,8.42,0.57,,,102.54,14.85,4890.2,,,,0,0,0
1978-10-01,7.99,8.64,0.65,,,93.15,14.85,4911.6,,,,0,0,0
1978-11-01,8.64,8.81,0.16,,,94.7,14.85,4917.9,,,,0,0,0
1978-12-01,9.08,9.01,-0.07,,,96.11,14.85,4949.6,,,,0,1,1
1979-01-01,9.35,9.1,-0.25,,,99.93,14.85,4961.8,,,,0,1,1
1979-02-01,9.32,9.1,-0.22,,,96.28,15.85,4990.2,,,,0,1,1
1979-03-01,9.48,9.12,-0.36,,,101.5,15.85,5005.2,,,,0,1,1
1979-04-01,9.46,9.18,-0.28,,,101.75,15.85,4956.5,,,,0,1,1
1979-05-01,9.61,9.25,-0.36,,,99.08,18.1,4942,,,,0,1,1
1979-06-01,9.06,8.91,-0.15,,,102.91,19.1,4949.7,,,,0,1,1
1979-07-01,9.24,8.95,-0.29,,,103.81,21.75,4955.2,,,,0,1,1
1979-08-01,9.52,9.03,-0.49,,,109.32,26.5,4963.5,,,,0,1,1
1979-09-01,10.26,9.33,-0.93,,,109.32,28.5,4966.8,,,,0,1,1
1979-10-01,11.7,10.3,-1.4,,,101.82,29,4965.2,,,,0,1,1
1979-11-01,11.79,10.65,-1.14,,,106.16,31,4980.3,,,,0,1,1
1979-12-01,12.04,10.39,-1.65,,,107.94,32.5,4991.9,,,,0,1,1
1980-01-01,12,10.8,-1.2,,,115.12,32.5,4985.4,,,,0,1,1
1980-02-01,12.86,12.41,-0.45,,,113.66,37,4965.6,,,,1,1,2
1980-03-01,15.2,12.75,-2.45,,,102.09,38,4948.3,,,,1,1,2
1980-04-01,13.2,11.47,-1.73,,,106.29,39.5,4938.4,,,,1,1,2
1980-05-01,8.58,10.18,1.6,,,111.24,39.5,4917.8,,,,1,1,2
1980-06-01,7.07,9.78,2.71,,,114.24,39.5,4926.1,,,,1,1,2
1980-07-01,8.06,10.25,2.19,,,121.67,39.5,4909.9,,,,1,1,2
1980-08-01,9.13,11.1,1.97,,,122.38,38,4927.8,,,,0,1,1
1980-09-01,10.27,11.51,1.24,,,125.46,36,4944.9,,,,0,1,1
1980-10-01,11.62,11.75,0.13,,,127.47,36,5002.7,,,,0,1,1
1980-11-01,13.73,12.68,-1.05,,,140.52,36,5027,,,,0,1,1
1980-12-01,15.49,12.84,-2.65,,,135.76,37,5048.1,,,,0,1,1
1981-01-01,15.02,12.57,-2.45,,,129.55,38,5035,,,,0,1,1
1981-02-01,14.79,13.19,-1.6,,,131.27,38,5020.8,,,,0,1,1
1981-03-01,13.36,13.12,-0.24,,,136,38,5035.9,,,,0,1,1
1981-04-01,13.69,13.68,-0.01,,,132.87,38,5032.4,,,,0,1,1
1981-05-01,16.3,14.1,-2.2,,,132.59,38,5048.9,,,,0,1,1
1981-06-01,14.73,13.47,-1.26,,,131.21,36,5081.1,,,,0,1,1
1981-07-01,14.95,14.28,-0.67,,,130.92,36,5135,,,,0,1,1
1981-08-01,15.51,14.94,-0.57,,,122.79,36,5160.8,,,,1,1,2
1981-09-01,14.7,15.32,0.62,,,116.18,36,5156.4,,,,1,1,2
1981-10-01,13.54,15.15,1.61,,,121.89,35,5139.2,,,,1,1,2
1981-11-01,10.86,13.39,2.53,,,126.35,36,5142.7,,,,1,1,2
1981-12-01,10.85,13.72,2.87,,,122.55,35,5140,,,,1,1,2
1982-01-01,12.28,14.59,2.31,,,120.4,33.85,5129.6,,,,1,1,2
1982-02-01,13.48,14.43,0.95,,,113.11,31.56,5148.5,,,,1,1,2
1982-03-01,12.68,13.86,1.18,,,111.96,28.48,5144.1,,,,1,1,2
1982-04-01,12.7,13.87,1.17,,,116.44,33.45,5173.5,,,,1,1,2
1982-05-01,12.09,13.62,1.53,,,111.88,35.93,5174.7,,,,1,1,2
1982-06-01,12.47,14.3,1.83,,,109.61,35.07,5152.6,,,,1,1,2
1982-07-01,11.35,13.95,2.6,,,107.09,34.16,5133.2,,,,1,1,2
1982-08-01,8.68,13.06,4.38,,,119.51,33.95,5143.3,,,,1,1,2
1982-09-01,7.92,12.34,4.42,,,120.42,35.63,5132.2,,,,1,1,2
1982-10-01,7.71,10.91,3.2,,,133.71,35.68,5121.5,,,,1,1,2
1982-11-01,8.07,10.55,2.48,,,138.54,34.15,5124.7,,,,1,1,2
1982-12-01,7.94,10.54,2.6,,,140.64,31.72,5153.9,,,,0,0,0
1983-01-01,7.86,10.46,2.6,,,145.3,31.19,5158.8,,,,0,0,0
1983-02-01,8.11,10.72,2.61,,,148.06,28.95,5158.2,,,,0,0,0
1983-03-01,8.35,10.51,2.16,,,152.96,28.82,5178.1,,,,0,0,0
1983-04-01,8.21,10.4,2.19,,,164.42,30.61,5186.2,,,,0,0,0
1983-05-01,8.19,10.38,2.19,,,162.39,30,5210,,,,0,0,0
1983-06-01,8.79,10.85,2.06,,,168.11,31,5224.5,,,,0,0,0
1983-07-01,9.08,11.38,2.3,,,162.56,31.66,5255.4,,,,0,0,0
1983-08-01,9.34,11.85,2.51,,,164.04,31.91,5249.8,,,,0,0,0
1983-09-01,9,11.65,2.65,,,166.07,31.11,5296,,,,0,0,0
1983-10-01,8.64,11.54,2.9,,,163.55,30.41,5357.9,,,,0,0,0
1983-11-01,8.76,11.69,2.93,,,166.4,29.84,5392.6,,,,0,0,0
1983-12-01,9,11.83,2.83,,,164.93,29.24,5443.1,,,,0,0,0
1984-01-01,8.9,11.67,2.77,,,163.41,29.69,5465.7,,,,0,0,0
1984-02-01,9.09,11.84,2.75,,,157.06,30.145,5506.3,,,,0,0,0
1984-03-01,9.52,12.32,2.8,,,159.18,30.761,5542.4,,,,0,0,0
1984-04-01,9.69,12.63,2.94,,,160.05,30.618,5581.4,,,,0,0,0
1984-05-01,9.83,13.41,3.58,,,150.55,30.52,5597.4,,,,0,0,0
1984-06-01,9.87,13.56,3.69,,,153.18,29.967,5644.3,,,,0,0,0
1984-07-01,10.12,13.36,3.24,,,150.66,28.752,5660.9,,,,0,0,0
1984-08-01,10.47,12.72,2.25,,,166.68,29.25,5699.4,,,,0,1,1
1984-09-01,10.37,12.52,2.15,,,166.1,29.311,5751.9,,,,0,1,1
1984-10-01,9.74,12.16,2.42,,,166.09,28.765,5727.6,,,,0,1,1
1984-11-01,8.61,11.57,2.96,,,163.58,28.098,5759.2,,,,0,1,1
1984-12-01,8.06,11.5,3.44,,,167.24,25.429,5786.6,,,,0,1,1
1985-01-01,7.76,11.38,3.62,,,179.63,25.641,5780.5,,,152.720001,0,1,1
1985-02-01,8.27,11.51,3.24,,,181.18,27.271,5784.5,,,160.410004,0,1,1
1985-03-01,8.52,11.86,3.34,,,180.66,28.238,5810.9,,,149.179993,0,1,1
1985-04-01,7.95,11.43,3.48,,,179.83,28.805,5798.6,,,149.699997,0,1,1
1985-05-01,7.48,10.85,3.37,,,189.55,27.623,5813.4,,,147.860001,0,1,1
1985-06-01,6.95,10.16,3.21,,,191.85,27.143,5837.3,,,146.119995,0,1,1
1985-07-01,7.08,10.31,3.23,,,190.92,27.329,5835.2,,,137.259995,0,1,1
1985-08-01,7.14,10.33,3.19,,,188.63,27.755,5845.1,,,138.199997,0,1,1
1985-09-01,7.1,10.37,3.27,,,182.08,28.289,5871.6,,,132.119995,0,1,1
1985-10-01,7.16,10.24,3.08,,,189.82,29.538,5901.8,,,129.389999,0,1,1
1985-11-01,7.24,9.78,2.54,,,202.17,30.813,5910.7,,,124.989998,0,1,1
1985-12-01,7.1,9.26,2.16,,,211.28,27.228,5950.4,,,123.459999,0,1,1
1986-01-01,7.07,9.19,2.12,,,211.78,22.945,5932,,,121.519997,0,1,1
1986-02-01,7.06,8.7,1.64,,,226.92,15.442,5962.7,,,115.080002,0,1,1
1986-03-01,6.56,7.78,1.22,,,238.9,12.618,6018.8,,,117.919998,0,1,1
1986-04-01,6.06,7.3,1.24,,,235.52,12.847,6038.8,,,111.769997,0,1,1
1986-05-01,6.15,7.71,1.56,,,247.35,15.444,6043.6,,,117.510002,0,1,1
1986-06-01,6.21,7.8,1.59,,,250.84,13.469,6046.1,,,111.610001,0,1,1
1986-07-01,5.83,7.3,1.47,,,236.12,11.575,6067.7,,,108.040001,0,1,1
1986-08-01,5.53,7.17,1.64,,,252.93,15.092,6093.3,,,106.43,0,1,1
1986-09-01,5.21,7.45,2.24,,,231.32,14.913,6101.5,,,106.739998,0,1,1
1986-10-01,5.18,7.43,2.25,,,243.98,14.852,6105,,,109.269997,0,1,1
1986-11-01,5.35,7.25,1.9,,,249.22,15.207,6120.6,,,105.919998,0,1,1
1986-12-01,5.53,7.11,1.58,,,242.17,16.076,6146.6,,,103.580002,0,1,1
1987-01-01,5.43,7.08,1.65,,,274.08,18.656,6139.8,,,99.860001,0,1,1
1987-02-01,5.59,7.25,1.66,,,284.2,17.726,6162.3,,,99.260002,0,1,1
1987-03-01,5.59,7.25,1.66,,,291.7,18.305,6182,,,97.110001,0,1,1
1987-04-01,5.64,8.02,2.38,,,288.36,18.643,6180.2,,,95.940002,0,0,0
1987-05-01,5.66,8.61,2.95,,,290.1,19.415,6214,,,97.769997,0,0,0
1987-06-01,5.67,8.4,2.73,,,304,20.034,6218.6,,,98.129997,0,0,0
1987-07-01,5.69,8.45,2.76,,,318.66,21.355,6241.7,,,99.790001,0,0,0
1987-08-01,6.04,8.76,2.72,,,329.8,20.274,6281.8,,,97.32,0,0,0
1987-09-01,6.4,9.42,3.02,,,321.83,19.526,6288.9,,,98.57,0,0,0
1987-10-01,6.13,9.52,3.39,,,251.79,19.848,6332.7,,,93.650002,0,0,0
1987-11-01,5.69,8.86,3.17,,,230.3,18.92,6367.3,,,89.150002,0,0,0
1987-12-01,5.77,8.99,3.22,,,247.08,17.241,6443.2,,,85.419998,0,0,0
1988-01-01,5.81,8.67,2.86,,,257.07,17.16,6412.5,,,90.339996,0,0,0
1988-02-01,5.66,8.21,2.55,,,267.82,16.765,6442,,,90.529999,0,0,0
1988-03-01,5.7,8.37,2.67,,,258.89,16.217,6446.5,,,88.300003,0,0,0
1988-04-01,5.91,8.72,2.81,,,261.33,17.875,6473.3,,,89.160004,0,0,0
1988-05-01,6.26,9.09,2.83,,,262.16,17.438,6479.5,,,91.089996,0,0,0
1988-06-01,6.46,8.92,2.46,,,273.5,16.53,6504.6,,,95.410004,0,0,0
1988-07-01,6.73,9.06,2.33,,,272.02,15.498,6537,,,97.529999,0,0,0
1988-08-01,7.06,9.26,2.2,,,261.52,15.524,6553.6,,,98.419998,0,0,0
1988-09-01,7.24,8.98,1.74,,,271.91,14.467,6568.5,,,97.690002,0,0,0
1988-10-01,7.35,8.8,1.45,,,278.97,13.798,6608.6,,,93.760002,0,0,0
1988-11-01,7.76,8.96,1.2,,,273.7,13.977,6607.8,,,90.529999,0,0,0
1988-12-01,8.07,9.11,1.04,,,277.72,16.266,6644.8,,,92.5,0,0,0
1989-01-01,8.27,9.09,0.82,,,297.47,17.983,6690.7,,,96.769997,0,0,0
1989-02-01,8.53,9.17,0.64,,,288.86,17.826,6711.2,,,94.900002,0,0,0
1989-03-01,8.82,9.36,0.54,,,294.87,19.445,6739.2,,,98.139999,0,0,0
1989-04-01,8.65,9.18,0.53,,,309.64,21.04,6719.1,,,97.709999,0,0,0
1989-05-01,8.43,8.86,0.43,,,320.52,20.032,6688.6,,,102.980003,0,0,0
1989-06-01,8.15,8.28,0.13,,,317.98,20.005,6705.2,,,102.019997,0,0,0
1989-07-01,7.88,8.02,0.14,,,346.08,19.644,6728.6,,,97.389999,0,1,1
1989-08-01,7.9,8.11,0.21,,,351.45,18.522,6739.6,,,102.279999,0,1,1
1989-09-01,7.75,8.19,0.44,,,349.15,19.594,6755.9,,,98.470001,0,1,1
1989-10-01,7.64,8.01,0.37,,,340.36,20.091,6789,,,98.07,0,1,1
1989-11-01,7.69,7.87,0.18,,,345.99,19.82,6790.7,,,96.269997,0,1,1
1989-12-01,7.63,7.84,0.21,,,353.4,21.088,6800.3,,,93.209999,0,1,1
1990-01-01,7.64,8.21,0.57,,,329.08,22.641,6798.6,23.35,0.12,92.410004,0,1,1
1990-02-01,7.74,8.47,0.73,,,331.89,22.108,6822,23.26,0.08,93.290001,0,1,1
1990-03-01,7.9,8.59,0.69,,,339.94,20.418,6827,20.06,0.3,93.690002,0,1,1
1990-04-01,7.77,8.79,1.02,,,330.8,18.582,6869.5,21.4,0.96,93.07,0,1,1
1990-05-01,7.74,8.76,1.02,,,361.23,18.237,6859.2,18.1,1.3,92.980003,0,1,1
1990-06-01,7.73,8.48,0.75,,,358.02,16.871,6866.5,16.82,3.1,91.150002,0,1,1
1990-07-01,7.62,8.47,0.85,,,356.15,18.638,6891.9,18.39,10.16,87.169998,0,1,1
